category,full_category,salary_in_usd
Analyst,Data Analyst,140000
Analyst,Data Analyst,120000
Engineer,Machine Learning Data Engineer,205920
Engineer,Machine Learning Data Engineer,171600
Analyst,Data Analyst,165000
Analyst,Data Analyst,125000
Engineer,Data Engineer,265000
Engineer,Data Engineer,185000
Engineer,Machine Learning Data Engineer,130000
Scientist,Data Scientist,168000
Scientist,Data Scientist,38880
Analyst,Data Analyst,95000
Analyst,Data Analyst,85500
Scientist,Data Scientist,147100
Scientist,Data Scientist,90700
Engineer,Data Engineer,167580
Engineer,Data Engineer,87980
Engineer,Data Engineer,202000
Engineer,Data Engineer,135000
Engineer,Data Engineer,163800
Engineer,Data Engineer,126000
Engineer,Machine Learning Data Engineer,163800
Engineer,Machine Learning Data Engineer,126000
Engineer,Data Engineer,104000
Engineer,Data Engineer,65000
Engineer,Data Engineer,230000
Engineer,Data Engineer,148000
Engineer,Machine Learning Data Engineer,269000
Engineer,Machine Learning Data Engineer,158000
Analyst,Data Analyst,197000
Analyst,Data Analyst,106000
Engineer,Deep Learning Data Engineer,150000
Engineer,Deep Learning Data Engineer,100000
Engineer,Data Engineer,290000
Engineer,Data Engineer,210000
Engineer,Data Engineer,192000
Engineer,Data Engineer,172800
Scientist,Data Scientist,300240
Scientist,Data Scientist,200160
Scientist,Data Scientist,300240
Scientist,Data Scientist,200160
Analyst,Data Analyst,175000
Analyst,Data Analyst,140000
Analyst,Data Analyst,169000
Analyst,Data Analyst,100000
Scientist,Data Scientist,370000
Scientist,Data Scientist,245000
Engineer,Data Engineer,116368
Analyst,Data Analyst,110000
Analyst,Data Analyst,80000
Analyst,Data Analyst,55000
Analyst,Data Analyst,48000
Analyst,Data Analyst,95000
Analyst,Data Analyst,85000
Engineer,Data Engineer,137500
Engineer,Data Engineer,81500
Engineer,Machine Learning Data Engineer,323300
Engineer,Machine Learning Data Engineer,184700
Scientist,Data Scientist,30000
Engineer,Machine Learning Data Engineer,186000
Engineer,Machine Learning Data Engineer,153088
Engineer,Data Engineer,190000
Engineer,Data Engineer,160000
Engineer,Machine Learning Data Engineer,200000
Engineer,Machine Learning Data Engineer,150000
Engineer,Data Engineer,190000
Engineer,Data Engineer,183310
Engineer,Machine Learning Data Engineer,240000
Engineer,Machine Learning Data Engineer,180000
Engineer,Machine Learning Data Engineer,200000
Engineer,Machine Learning Data Engineer,150000
Analyst,Data Analyst,299500
Analyst,Data Analyst,245100
Engineer,Data Engineer,144000
Engineer,Data Engineer,66000
Engineer,Machine Learning Data Engineer,148500
Engineer,Machine Learning Data Engineer,126277
Architect,Data Architect,228000
Architect,Data Architect,120000
Engineer,Machine Learning Data Engineer,180000
Engineer,Machine Learning Data Engineer,90000
Scientist,Data Scientist,126500
Scientist,Data Scientist,78000
Engineer,Data Engineer,180000
Engineer,Data Engineer,160000
Engineer,Machine Learning Data Engineer,272000
Engineer,Machine Learning Data Engineer,170000
Analyst,Data Analyst,80000
Analyst,Data Analyst,60000
Engineer,Data Engineer,259000
Engineer,Data Engineer,146000
Engineer,Data Engineer,200000
Engineer,Data Engineer,160000
Engineer,Data Engineer,310000
Engineer,Data Engineer,239000
Analyst,Data Analyst,142000
Analyst,Data Analyst,95000
Scientist,Data Scientist,155000
Scientist,Data Scientist,139500
Engineer,Data Engineer,140000
Engineer,Data Engineer,120000
Engineer,Data Engineer,259000
Engineer,Data Engineer,146000
Analyst,Data Analyst,110244
Analyst,Data Analyst,73496
Analyst,Data Analyst,18009
Scientist,Data Scientist,19738
Scientist,Data Scientist,247500
Scientist,Data Scientist,172200
Scientist,Data Scientist,225000
Scientist,Data Scientist,156400
Engineer,Data Engineer,139500
Engineer,Data Engineer,109400
Engineer,Data Engineer,125000
Engineer,Data Engineer,90000
Engineer,Machine Learning Data Engineer,108002
Engineer,Machine Learning Data Engineer,75601
Scientist,Data Scientist,185900
Scientist,Data Scientist,129300
Engineer,Machine Learning Data Engineer,139500
Engineer,Machine Learning Data Engineer,109400
Analyst,Data Analyst,120000
Analyst,Data Analyst,75000
Analyst,Data Analyst,169000
Analyst,Data Analyst,110600
Engineer,Machine Learning Data Engineer,288000
Engineer,Machine Learning Data Engineer,140000
Engineer,Machine Learning Data Engineer,288000
Engineer,Machine Learning Data Engineer,140000
Engineer,Data Engineer,120000
Engineer,Data Engineer,90000
Scientist,Data Scientist,73496
Scientist,Data Scientist,61246
Scientist,Data Scientist,215050
Scientist,Data Scientist,156400
Architect,Data Architect,198000
Architect,Data Architect,114000
Analyst,Data Analyst,75000
Analyst,Data Analyst,60000
Engineer,Machine Learning Data Engineer,204500
Engineer,Machine Learning Data Engineer,142200
Scientist,Data Scientist,209300
Scientist,Data Scientist,182200
Analyst,Data Analyst,140000
Analyst,Data Analyst,120000
Scientist,Data Scientist,85000
Engineer,Machine Learning Data Engineer,48997
Engineer,Data Engineer,120000
Engineer,Data Engineer,60000
Engineer,Machine Learning Data Engineer,147100
Engineer,Machine Learning Data Engineer,90700
Engineer,Data Engineer,230000
Engineer,Data Engineer,170000
Analyst,Data Analyst,227000
Analyst,Data Analyst,108000
Engineer,Data Engineer,180000
Engineer,Data Engineer,160000
Architect,Data Architect,180000
Architect,Data Architect,160000
Engineer,Data Engineer,180000
Engineer,Data Engineer,130000
Analyst,Data Analyst,56161
Analyst,Data Analyst,51841
Analyst,Data Analyst,60000
Analyst,Data Analyst,50000
Engineer,Data Engineer,226700
Engineer,Data Engineer,133300
Engineer,Data Engineer,252000
Engineer,Data Engineer,129000
Architect,Business Intelligence Data Architect,153115
Analyst,Data Analyst,80000
Analyst,Data Analyst,52500
Engineer,Data Engineer,250000
Engineer,Data Engineer,162500
Analyst,Data Analyst,85000
Analyst,Data Analyst,75000
Analyst,Data Analyst,153600
Analyst,Data Analyst,106800
Analyst,Data Analyst,165000
Analyst,Data Analyst,124000
Analyst,Data Analyst,115934
Analyst,Data Analyst,81666
Engineer,Data Engineer,167580
Engineer,Data Engineer,87980
Engineer,Data Engineer,250000
Engineer,Data Engineer,63000
Architect,Data Architect,253750
Architect,Data Architect,169200
Architect,Data Architect,253750
Architect,Data Architect,169200
Scientist,Data Scientist,170000
Scientist,Data Scientist,120000
Engineer,Data Engineer,124740
Engineer,Data Engineer,65488
Engineer,Data Engineer,213580
Engineer,Data Engineer,163625
Engineer,Machine Learning Data Engineer,375000
Engineer,Data Engineer,102601
Analyst,Data Analyst,16430
Engineer,Machine Learning Data Engineer,220000
Engineer,Machine Learning Data Engineer,170000
Engineer,Data Engineer,235000
Engineer,Data Engineer,210000
Architect,Data Architect,180000
Architect,Data Architect,115000
Architect,Data Architect,200000
Architect,Data Architect,115000
Analyst,Data Analyst,231250
Analyst,Data Analyst,138750
Engineer,Machine Learning Data Engineer,284310
Engineer,Machine Learning Data Engineer,153090
Engineer,Data Engineer,160000
Engineer,Data Engineer,75000
Analyst,Data Analyst,125000
Analyst,Data Analyst,105000
Analyst,Data Analyst,110244
Analyst,Data Analyst,85745
Analyst,Data Analyst,55000
Analyst,Data Analyst,48000
Analyst,Data Analyst,100000
Scientist,Data Scientist,225900
Scientist,Data Scientist,156400
Engineer,Data Engineer,250000
Engineer,Data Engineer,162500
Engineer,Machine Learning Data Engineer,318300
Engineer,Machine Learning Data Engineer,188800
Analyst,Data Analyst,385000
Analyst,Data Analyst,60000
Analyst,Data Analyst,110000
Analyst,Data Analyst,95000
Scientist,Data Scientist,145000
Scientist,Data Scientist,135000
Analyst,Data Analyst,180180
Analyst,Data Analyst,106020
Analyst,Data Analyst,93919
Analyst,Data Analyst,51962
Engineer,Data Engineer,241871
Engineer,Data Engineer,133832
Scientist,Data Scientist,170000
Scientist,Data Scientist,90000
Engineer,Data Engineer,210914
Engineer,Data Engineer,116704
Analyst,Data Analyst,192500
Analyst,Data Analyst,140000
Scientist,Data Scientist,149076
Scientist,Data Scientist,82365
Engineer,Machine Learning Data Engineer,36000
Scientist,Data Scientist,175000
Scientist,Data Scientist,148750
Architect,Data Architect,370000
Architect,Data Architect,200000
Scientist,Data Scientist,235000
Scientist,Data Scientist,185000
Engineer,Machine Learning Data Engineer,122493
Engineer,Machine Learning Data Engineer,97994
Scientist,Data Scientist,216100
Scientist,Data Scientist,140800
Engineer,Machine Learning Data Engineer,146992
Engineer,Machine Learning Data Engineer,122493
Engineer,Data Engineer,54001
Scientist,Data Scientist,110000
Engineer,Data Engineer,128000
Engineer,Data Engineer,81500
Engineer,Data Engineer,67371
Engineer,Data Engineer,63696
Analyst,Data Analyst,61246
Analyst,Data Analyst,55122
Engineer,Data Engineer,284000
Engineer,Data Engineer,236000
Architect,Data Architect,248100
Architect,Data Architect,145900
Engineer,Data Engineer,155850
Engineer,Data Engineer,102544
Scientist,Data Scientist,151410
Scientist,Data Scientist,115360
Engineer,Data Engineer,66961
Engineer,Data Engineer,59401
Scientist,Data Scientist,125793
Engineer,Cloud Data Engineer,100000
Scientist,Data Scientist,250000
Scientist,Data Scientist,162500
Scientist,Data Scientist,185000
Scientist,Data Scientist,120250
Engineer,Data Engineer,27000
Scientist,Data Scientist,180000
Architect,Data Architect,85000
Architect,Data Architect,70000
Developer,Business Intelligence Data Developer,135000
Developer,Business Intelligence Data Developer,100000
Analyst,Data Analyst,155000
Analyst,Data Analyst,140000
Engineer,Machine Learning Data Engineer,204500
Engineer,Machine Learning Data Engineer,142200
Engineer,Data Engineer,226700
Engineer,Data Engineer,133300
Scientist,Data Scientist,225000
Scientist,Data Scientist,156400
Engineer,Data Engineer,163800
Engineer,Data Engineer,126000
Engineer,Machine Learning Data Engineer,163800
Engineer,Machine Learning Data Engineer,126000
Engineer,Machine Learning Data Engineer,220000
Engineer,Machine Learning Data Engineer,150000
Engineer,Data Engineer,145000
Engineer,Data Engineer,115000
Analyst,Data Analyst,204500
Analyst,Data Analyst,138900
Engineer,Data Engineer,162500
Engineer,Data Engineer,130000
Engineer,Data Engineer,150000
Engineer,Data Engineer,107000
Engineer,Data Engineer,175000
Engineer,Data Engineer,110000
Engineer,Data Engineer,226700
Engineer,Data Engineer,133300
Engineer,Data Engineer,252000
Engineer,Data Engineer,129000
Engineer,Machine Learning Data Engineer,150000
Engineer,Machine Learning Data Engineer,125000
Engineer,Data Engineer,252000
Engineer,Data Engineer,129000
Scientist,Data Scientist,225000
Scientist,Data Scientist,156400
Architect,Data Architect,23000
Engineer,Machine Learning Data Engineer,110000
Engineer,Data Engineer,265000
Engineer,Data Engineer,182750
Analyst,Data Analyst,130000
Analyst,Data Analyst,100000
Analyst,Data Analyst,153600
Analyst,Data Analyst,106800
Engineer,Data Engineer,137500
Engineer,Data Engineer,81500
Scientist,Data Scientist,314100
Scientist,Data Scientist,195800
Scientist,Data Scientist,205000
Scientist,Data Scientist,180000
Scientist,Data Scientist,165000
Scientist,Data Scientist,144000
Developer,Business Intelligence Data Developer,160000
Developer,Business Intelligence Data Developer,100000
Engineer,Data Engineer,200000
Engineer,Data Engineer,145000
Analyst,Data Analyst,150000
Analyst,Data Analyst,100000
Analyst,Data Analyst,199000
Analyst,Data Analyst,112000
Scientist,Data Scientist,105000
Scientist,Data Scientist,70000
Engineer,Business Intelligence Data Engineer,130000
Analyst,Data Analyst,180180
Analyst,Data Analyst,106020
Engineer,Data Engineer,160000
Engineer,Data Engineer,135000
Scientist,Data Scientist,183000
Scientist,Data Scientist,134000
Engineer,Machine Learning Data Engineer,220000
Engineer,Machine Learning Data Engineer,150000
Scientist,Data Scientist,350000
Scientist,Data Scientist,262500
Analyst,Data Analyst,122000
Analyst,Data Analyst,94000
Engineer,Machine Learning Data Engineer,276000
Engineer,Machine Learning Data Engineer,184000
Engineer,Data Engineer,310000
Engineer,Data Engineer,239000
Scientist,Data Scientist,225000
Scientist,Data Scientist,156400
Engineer,Machine Learning Data Engineer,180000
Engineer,Machine Learning Data Engineer,150000
Scientist,Data Scientist,228000
Scientist,Data Scientist,152000
Scientist,Data Scientist,209450
Scientist,Data Scientist,158677
Analyst,Data Analyst,175000
Analyst,Data Analyst,145000
Engineer,Data Engineer,240000
Engineer,Data Engineer,170000
Analyst,Data Analyst,103200
Analyst,Data Analyst,61200
Scientist,Data Scientist,155000
Engineer,Data Engineer,66970
Scientist,Data Scientist,63721
Scientist,Data Scientist,237000
Scientist,Data Scientist,145000
Scientist,Data Scientist,240000
Scientist,Data Scientist,139000
Architect,Data Architect,174500
Architect,Data Architect,113000
Analyst,Data Analyst,130000
Analyst,Data Analyst,87000
Analyst,Data Analyst,160000
Analyst,Data Analyst,108000
Engineer,Data Engineer,165000
Engineer,Data Engineer,107250
Engineer,Data Engineer,300000
Engineer,Data Engineer,119000
Scientist,Data Scientist,285800
Scientist,Data Scientist,154600
Scientist,Data Scientist,60853
Analyst,Data Analyst,30000
Analyst,Data Analyst,220000
Analyst,Data Analyst,195000
Analyst,Data Analyst,168400
Analyst,Data Analyst,105200
Analyst,Data Analyst,206000
Analyst,Data Analyst,160000
Analyst,Data Analyst,200000
Analyst,Data Analyst,175000
Analyst,Data Analyst,231250
Analyst,Data Analyst,138750
Engineer,Data Engineer,153000
Engineer,Data Engineer,94000
Engineer,Data Engineer,240500
Engineer,Data Engineer,123700
Engineer,Data Engineer,160000
Engineer,Data Engineer,90000
Scientist,Data Scientist,124234
Scientist,Data Scientist,74540
Analyst,Data Analyst,109000
Analyst,Data Analyst,79000
Engineer,Machine Learning Data Engineer,84053
Engineer,Machine Learning Data Engineer,50000
Scientist,Data Scientist,275300
Scientist,Data Scientist,183500
Scientist,Data Scientist,275300
Scientist,Data Scientist,183500
Analyst,Data Analyst,160000
Analyst,Data Analyst,125600
Engineer,Data Engineer,170000
Engineer,Data Engineer,120000
Engineer,Data Engineer,225000
Engineer,Data Engineer,140000
Analyst,Data Analyst,141290
Analyst,Data Analyst,74178
Scientist,Data Scientist,150000
Scientist,Data Scientist,120000
Engineer,Data Engineer,85000
Engineer,Data Engineer,75000
Engineer,Data Engineer,220000
Engineer,Data Engineer,160000
Engineer,Data Engineer,205600
Engineer,Data Engineer,107500
Engineer,Data Engineer,120000
Engineer,Data Engineer,95000
Engineer,Data Engineer,185900
Engineer,Data Engineer,129300
Engineer,Data Engineer,160000
Engineer,Data Engineer,130000
Engineer,Data Engineer,250000
Engineer,Data Engineer,175000
Scientist,Data Scientist,136000
Scientist,Data Scientist,104000
Analyst,Data Analyst,80000
Analyst,Data Analyst,52500
Scientist,Data Scientist,110000
Scientist,Data Scientist,84000
Analyst,Business Intelligence Data Analyst,125000
Analyst,Business Intelligence Data Analyst,110000
Analyst,Data Analyst,90000
Analyst,Data Analyst,80000
Engineer,Machine Learning Data Engineer,200000
Engineer,Machine Learning Data Engineer,135000
Analyst,Business Data Analyst,48000
Developer,Data Developer,120000
Engineer,Data Engineer,130000
Engineer,Data Engineer,75000
Engineer,Data Engineer,252000
Engineer,Data Engineer,129000
Analyst,Data Analyst,150000
Analyst,Data Analyst,100000
Engineer,Data Engineer,226700
Engineer,Data Engineer,133300
Scientist,Data Scientist,190000
Scientist,Data Scientist,165000
Engineer,Data Engineer,170000
Engineer,Data Engineer,150000
Engineer,Data Engineer,150000
Engineer,Data Engineer,130000
Scientist,Data Scientist,225000
Scientist,Data Scientist,156400
Engineer,Data Engineer,200000
Scientist,Data Scientist,80000
Analyst,Data Analyst,17525
Scientist,Data Scientist,257000
Scientist,Data Scientist,134000
Scientist,Data Scientist,77761
Scientist,Data Scientist,38880
Engineer,Data Engineer,205600
Engineer,Data Engineer,105700
Developer,Business Intelligence Data Developer,140000
Developer,Business Intelligence Data Developer,110000
Analyst,Data Analyst,299500
Analyst,Data Analyst,245100
Architect,Data Architect,210000
Architect,Data Architect,151800
Scientist,Data Scientist,54001
Analyst,Data Analyst,51841
Analyst,Data Analyst,41040
Analyst,Data Analyst,51841
Analyst,Data Analyst,41040
Engineer,Data Engineer,160000
Engineer,Data Engineer,135000
Engineer,Data Engineer,120000
Engineer,Data Engineer,95000
Engineer,Data Engineer,250000
Engineer,Data Engineer,63000
Scientist,Data Scientist,237000
Scientist,Data Scientist,145000
Scientist,Data Scientist,130000
Scientist,Data Scientist,90000
Analyst,Data Analyst,120000
Analyst,Data Analyst,100000
Architect,Data Architect,174500
Architect,Data Architect,113000
Scientist,Data Scientist,183310
Scientist,Data Scientist,183310
Analyst,Data Analyst,145000
Analyst,Data Analyst,102500
Scientist,Data Scientist,210000
Scientist,Data Scientist,185000
Architect,Data Architect,174500
Architect,Data Architect,113000
Scientist,Data Scientist,122000
Scientist,Data Scientist,94000
Scientist,Data Scientist,220000
Scientist,Data Scientist,146000
Engineer,Data Engineer,300000
Engineer,Data Engineer,130000
Scientist,Data Scientist,24712
Engineer,Data Engineer,15897
Scientist,Data Scientist,145000
Scientist,Data Scientist,128000
Scientist,Data Scientist,182000
Scientist,Data Scientist,140000
Engineer,Data Engineer,122000
Engineer,Data Engineer,94000
Engineer,Machine Learning Data Engineer,77761
Engineer,Machine Learning Data Engineer,38880
Scientist,Data Scientist,300000
Scientist,Data Scientist,200000
Analyst,Data Analyst,135000
Analyst,Data Analyst,105500
Engineer,Data Engineer,252000
Engineer,Data Engineer,129000
Scientist,Data Scientist,110000
Scientist,Data Scientist,136000
Scientist,Data Scientist,104000
Scientist,Data Scientist,168000
Scientist,Data Scientist,130000
Analyst,Data Analyst,79620
Analyst,Data Analyst,44158
Engineer,Data Engineer,120000
Engineer,Data Engineer,95000
Scientist,Data Scientist,153400
Scientist,Data Scientist,122700
Scientist,Data Scientist,185000
Scientist,Data Scientist,160000
Scientist,Data Scientist,205000
Scientist,Data Scientist,185000
Engineer,Machine Learning Data Engineer,204500
Engineer,Machine Learning Data Engineer,142200
Engineer,Machine Learning Data Engineer,145000
Engineer,Machine Learning Data Engineer,87000
Scientist,Data Scientist,50000
Engineer,Machine Learning Data Engineer,234100
Engineer,Machine Learning Data Engineer,203500
Scientist,Data Scientist,223800
Scientist,Data Scientist,172100
Scientist,Data Scientist,180000
Scientist,Data Scientist,150000
Engineer,Data Engineer,232200
Engineer,Data Engineer,167200
Developer,Business Intelligence Data Developer,197000
Developer,Business Intelligence Data Developer,106000
Architect,Data Architect,180000
Architect,Data Architect,145000
Others,Data Others,225000
Others,Data Others,200000
Engineer,Data Engineer,170000
Engineer,Data Engineer,114000
Engineer,Data Engineer,291500
Engineer,Data Engineer,180000
Engineer,Data Engineer,196200
Engineer,Data Engineer,150900
Scientist,Data Scientist,168400
Scientist,Data Scientist,105200
Engineer,Data Engineer,95000
Engineer,Data Engineer,80000
Analyst,Data Analyst,116000
Analyst,Data Analyst,72000
Analyst,Data Analyst,207000
Analyst,Data Analyst,167000
Engineer,Machine Learning Data Engineer,145000
Engineer,Machine Learning Data Engineer,135000
Engineer,Data Engineer,105000
Engineer,Data Engineer,70000
Architect,Data Architect,180000
Architect,Data Architect,115000
Engineer,Data Engineer,133800
Engineer,Data Engineer,96100
Analyst,Data Analyst,120000
Analyst,Data Analyst,80000
Engineer,Data Engineer,140000
Engineer,Data Engineer,100000
Architect,Data Architect,150000
Architect,Data Architect,120000
Engineer,Cloud Data Engineer,140000
Engineer,Cloud Data Engineer,115000
Analyst,Data Analyst,297300
Analyst,Data Analyst,198200
Scientist,Data Scientist,297300
Scientist,Data Scientist,198200
Engineer,Data Engineer,202000
Engineer,Data Engineer,135000
Scientist,Data Scientist,110000
Scientist,Data Scientist,84000
Engineer,Machine Learning Data Engineer,219000
Scientist,Data Scientist,230000
Scientist,Data Scientist,196000
Developer,Business Intelligence Data Developer,140000
Developer,Business Intelligence Data Developer,110000
Analyst,Data Analyst,150000
Analyst,Data Analyst,100000
Engineer,Data Engineer,160000
Engineer,Data Engineer,110000
Scientist,Data Scientist,185900
Scientist,Data Scientist,129300
Scientist,Data Scientist,126100
Scientist,Data Scientist,72000
Engineer,Data Engineer,170000
Engineer,Data Engineer,150000
Engineer,Machine Learning Data Engineer,175000
Engineer,Machine Learning Data Engineer,140000
Analyst,Data Analyst,240500
Analyst,Data Analyst,137500
Scientist,Data Scientist,187500
Scientist,Data Scientist,165000
Engineer,Machine Learning Data Engineer,73496
Analyst,Data Analyst,25216
Architect,Data Architect,210000
Architect,Data Architect,165750
Scientist,Machine Learning Data Scientist,225000
Scientist,Machine Learning Data Scientist,165750
Engineer,Machine Learning Data Engineer,109876
Engineer,Machine Learning Data Engineer,67677
Scientist,Data Scientist,135000
Scientist,Data Scientist,115000
Engineer,Data Engineer,275000
Engineer,Data Engineer,175000
Scientist,Data Scientist,170000
Scientist,Data Scientist,140000
Engineer,Data Engineer,175308
Engineer,Data Engineer,100706
Engineer,Data Engineer,235000
Engineer,Data Engineer,135000
Engineer,Data Engineer,310000
Engineer,Data Engineer,229000
Engineer,Machine Learning Data Engineer,289076
Engineer,Machine Learning Data Engineer,202353
Engineer,Data Engineer,70201
Engineer,Data Engineer,37800
Engineer,Data Engineer,120000
Engineer,Data Engineer,100000
Engineer,Data Engineer,226700
Engineer,Data Engineer,133300
Analyst,Data Analyst,125000
Analyst,Data Analyst,85000
Analyst,Data Analyst,130000
Analyst,Data Analyst,80000
Engineer,Data Engineer,120000
Engineer,Data Engineer,100000
Scientist,Data Scientist,54094
Analyst,Business Data Analyst,18314
Engineer,Data Engineer,231250
Engineer,Data Engineer,138750
Engineer,Data Engineer,199000
Engineer,Data Engineer,162000
Engineer,Data Engineer,160000
Engineer,Data Engineer,135000
Scientist,Data Scientist,100000
Architect,Data Architect,200000
Architect,Data Architect,150000
Engineer,Data Engineer,160000
Engineer,Data Engineer,120000
Architect,Data Architect,250000
Architect,Data Architect,200000
Engineer,Deep Learning Data Engineer,150000
Engineer,Deep Learning Data Engineer,120000
Engineer,Data Engineer,150000
Engineer,Data Engineer,100000
Analyst,Data Analyst,133000
Scientist,Data Scientist,272550
Scientist,Data Scientist,198200
Scientist,Data Scientist,182000
Scientist,Data Scientist,140000
Engineer,Data Engineer,200000
Engineer,Data Engineer,160000
Engineer,Machine Learning Data Engineer,204500
Engineer,Machine Learning Data Engineer,142200
Scientist,Data Scientist,120000
Scientist,Data Scientist,105000
Engineer,Data Engineer,187500
Engineer,Data Engineer,175000
Engineer,Machine Learning Data Engineer,204500
Engineer,Machine Learning Data Engineer,142200
Analyst,Data Analyst,155000
Analyst,Data Analyst,64000
Engineer,Data Engineer,235000
Engineer,Data Engineer,185000
Architect,Data Architect,174500
Architect,Data Architect,113000
Scientist,Data Scientist,143100
Scientist,Data Scientist,113000
Scientist,Data Scientist,184000
Scientist,Data Scientist,142000
Scientist,Data Scientist,140000
Scientist,Data Scientist,120000
Architect,Data Architect,174500
Architect,Data Architect,113000
Scientist,Data Scientist,180560
Scientist,Data Scientist,115440
Scientist,Data Scientist,140000
Scientist,Data Scientist,120000
Architect,Data Architect,248100
Architect,Data Architect,145900
Scientist,Data Scientist,120000
Scientist,Data Scientist,110000
Engineer,Data Engineer,291500
Engineer,Data Engineer,180000
Engineer,Machine Learning Data Engineer,75946
Engineer,Machine Learning Data Engineer,63696
Engineer,Data Engineer,161800
Engineer,Data Engineer,141600
Engineer,Machine Learning Data Engineer,58796
Engineer,Machine Learning Data Engineer,46547
Engineer,Data Engineer,166000
Engineer,Data Engineer,128000
Architect,Data Architect,170000
Architect,Data Architect,110000
Engineer,Data Engineer,160000
Engineer,Data Engineer,75000
Engineer,Data Engineer,236000
Engineer,Data Engineer,182000
Scientist,Data Scientist,130000
Analyst,Data Analyst,150000
Analyst,Data Analyst,100000
Engineer,Machine Learning Data Engineer,261500
Engineer,Machine Learning Data Engineer,134500
Scientist,Data Scientist,130000
Scientist,Data Scientist,90000
Engineer,Data Engineer,160000
Engineer,Data Engineer,135000
Analyst,Data Analyst,125000
Engineer,Data Engineer,175000
Engineer,Data Engineer,155000
Engineer,Data Engineer,153600
Engineer,Data Engineer,106800
Scientist,Data Scientist,150000
Scientist,Data Scientist,140000
Scientist,Data Scientist,122000
Scientist,Data Scientist,94500
Engineer,Data Engineer,170000
Engineer,Data Engineer,130000
Scientist,Data Scientist,145000
Scientist,Data Scientist,128000
Engineer,Data Engineer,145000
Engineer,Data Engineer,100000
Engineer,Data Engineer,175000
Engineer,Data Engineer,120000
Engineer,Data Engineer,145000
Engineer,Data Engineer,115000
Scientist,Machine Learning Data Scientist,150000
Analyst,Data Analyst,150000
Analyst,Data Analyst,100000
Scientist,Data Scientist,150000
Scientist,Data Scientist,127500
Scientist,Data Scientist,126500
Scientist,Data Scientist,51000
Engineer,Data Engineer,260000
Engineer,Data Engineer,175000
Scientist,Data Scientist,40000
Others,Data Others,40000
Engineer,Data Engineer,250000
Engineer,Data Engineer,63000
Engineer,Machine Learning Data Engineer,210000
Engineer,Machine Learning Data Engineer,160000
Scientist,Data Scientist,272550
Scientist,Data Scientist,198200
Scientist,Data Scientist,94560
Scientist,Data Scientist,52533
Scientist,Data Scientist,220000
Scientist,Data Scientist,146000
Analyst,Data Analyst,150000
Analyst,Data Analyst,100000
Engineer,Machine Learning Data Engineer,248400
Engineer,Machine Learning Data Engineer,183600
Engineer,Data Engineer,150000
Engineer,Data Engineer,150000
Developer,Machine Learning Data Developer,40000
Scientist,Data Scientist,56723
Engineer,Data Engineer,120000
Engineer,Data Engineer,95000
Engineer,Data Engineer,160000
Engineer,Data Engineer,135000
Scientist,Data Scientist,24165
Engineer,Data Engineer,216000
Engineer,Data Engineer,144000
Engineer,Data Engineer,85000
Engineer,Data Engineer,65000
Analyst,Data Analyst,149000
Analyst,Data Analyst,119000
Scientist,Data Scientist,140000
Scientist,Data Scientist,120000
Scientist,Data Scientist,150000
Scientist,Data Scientist,110000
Engineer,Machine Learning Data Engineer,246000
Engineer,Machine Learning Data Engineer,201000
Scientist,Data Scientist,190000
Scientist,Data Scientist,155000
Engineer,Machine Learning Data Engineer,235000
Engineer,Machine Learning Data Engineer,185000
Engineer,Cloud Data Engineer,190000
Engineer,Cloud Data Engineer,160000
Analyst,Data Analyst,100000
Engineer,Data Engineer,130000
Engineer,Data Engineer,115000
Scientist,Data Scientist,92350
Scientist,Data Scientist,67723
Engineer,Data Engineer,105000
Engineer,Data Engineer,70000
Engineer,Machine Learning Data Engineer,204500
Engineer,Machine Learning Data Engineer,142200
Engineer,Machine Learning Data Engineer,192000
Engineer,Machine Learning Data Engineer,164000
Engineer,Data Engineer,185900
Engineer,Data Engineer,129300
Engineer,Data Engineer,130000
Engineer,Data Engineer,75000
Analyst,Data Analyst,175000
Analyst,Data Analyst,120000
Engineer,Data Engineer,167500
Engineer,Data Engineer,106500
Analyst,Data Analyst,75000
Analyst,Data Analyst,60000
Scientist,Data Scientist,184000
Scientist,Data Scientist,142000
Scientist,Data Scientist,145000
Scientist,Data Scientist,100000
Scientist,Data Scientist,31795
Engineer,Data Engineer,44365
Engineer,Data Engineer,175000
Engineer,Data Engineer,120000
Engineer,Data Engineer,175000
Engineer,Data Engineer,120000
Engineer,Data Engineer,200000
Engineer,Data Engineer,145000
Engineer,Data Engineer,92350
Engineer,Data Engineer,73880
Engineer,Data Engineer,145000
Engineer,Data Engineer,100000
Scientist,Data Scientist,192000
Scientist,Data Scientist,164000
Engineer,Data Engineer,310000
Engineer,Data Engineer,239000
Analyst,Data Analyst,120000
Analyst,Data Analyst,95000
Engineer,Machine Learning Data Engineer,145000
Engineer,Machine Learning Data Engineer,135000
Engineer,Data Engineer,100000
Engineer,Data Engineer,78000
Engineer,Data Engineer,73546
Engineer,Data Engineer,36773
Engineer,Data Engineer,160000
Engineer,Data Engineer,120000
Scientist,Data Scientist,190000
Scientist,Data Scientist,150000
Engineer,Data Engineer,35610
Scientist,Data Scientist,125000
Engineer,Data Engineer,120000
Engineer,Data Engineer,95000
Analyst,Data Analyst,150000
Analyst,Data Analyst,100000
Scientist,Data Scientist,47280
Scientist,Data Scientist,37824
Analyst,Data Analyst,115934
